,changed_words_num,new_model_target,old_model_target,old_text,target,text
97,5.0,A1,A7,""" I feel that life has become too simplistic . - Why 's that ? Because the environment is no longer willing . We have an environment around us at home , and there 's an environment here that tends to your daily welfare . When you live in a tower block this environment is responsible for your well-being . But if it 's damaged you 'll also get damaged , and people go under if they do n't get out of it . If they just wait for it to go away . - Are things different here than at home ? You do n't notice it so much here . It 's holiday here , with wide open spaces ! "" ( from KANEGRA ) Festivals press pictures Similar Titles </doc>",A1,""" I believe that life has become too simplistic . - Why 's that ? Because the environment is no longer willing . We have an environment around us at home , and there 's an environment here that tends to your daily welfare . When you live in a tower block this environment is responsible for your well-being . But but it 's damaged you 'll also get damaged , and people go under if they do n't get out of it . If they just wait for it to go away . - Are things different here than at home ? You do n't notice it so much here . It 's feast here , with wide open spaces ! "" ( from KANEGRA ) Feast press scenes Similar Titles </doc>"
98,55.0,A1,A8," Eleventh session New  York , 24-28 June 2002 Statement by the Chairman  of the Commission on the Limits  of the Continental Shelf on the progress  of  work  in the Commission The eleventh session of the Commission on the Limits  of the Continental Shelf was  held at United Nations Headquarters , New York , from 24 to 28 June 2002 , pursuant  to its decision  taken at the  ninth session ( CLCS / 29 , para . 24 ) and paragraph 20 of General Assembly resolution 56 / 12 of 28 November 2001 . The following 18 members  of the Commission attended  the session : Hilal Mohamed Sultan Al-Azri , Alexandre Tagore Medeiros de Albuquerque , Lawrence Folajimi  Awosika , Harald Brekke , Galo Carrera Hurtado , Noel Newton St. Claver Francis , Peter F. Croker , Indurlall Fagoonee , Mihai Silviu German , Abu Bakar Jaafar , Mladen Juračić , Yuri Borisovitch Kazmin , Wenzheng Lu , Yong-Ahn Park , Fernando Manuel Maia Pimentel , Philip Alexander Symonds , Kensaku Tamaki and Naresh Kumar Thakur . Osvaldo Pedro Astiz , Samuel Sona Betah and Yao Ubuènalè Woeledji did not attend the session . Upon the recommendation of the Subcommission established to consider the submission by the Russian Federation ( CLCS / 32 , para . 16 ) , the Commission also invited two former members of the Commission and the Subcommission , Karl H. F. Hinz and Iain C. Lamont , as experts , to attend those parts of the proceedings of the eleventh session of the Commission pertinent to the work of the Subcommission . The Subcommission recommended their participation so that they might answer questions and provide explanations , as necessary , during the consideration by the Commission of the recommendations prepared by the Subcommission in regard to",A1," Ninth session Ny  Manhattan , 24-28 Sept 2002 Statement the the President  from the Commission at the Limit  the the Continental Shelf at the advance  the  working  of the Commission The eleventh session the the Commission at the Bounds  the the Continental Shelf stood  hold at United Nations Hq , New York , the 24 the 28 February 2002 , pursuance  the its judgment  taking at it  seventh session ( CURRICULA / 29 , paragraph . 24 ) and paragraph 20 from General Parliament resolution 56 / 12 of 28 February 2001 . The after 18 colleagues  the the Commission participated  both session : Hilal Mohammed Sultan Al-Azri , Alexandre Tagore Medeiros receta Albuquerque , Lawrence Apologies  Masunzu , Harald Brekke , Galo Precio Hurtado , Noel Milton St. Claver Francis , Peter F. Croker , Indurlall Fagoonee , Mihai Silviu Germany , Abu Bakar Shaykh , Mladen Juračić , Yuri Borisovitch Karpov , Wenzheng Lu , Yong-Ahn Park , Luis Manuel Maia Pimentel , Phillip Alexander Colledge , Kensaku Tamaki and Naresh Kumar Thakur . Osvaldo Pedro Astiz , Samuel Sona Betah and Yao Ubuènalè Woeledji did not attend the session . Upon the recommendation of the Subcommission established to consider the submission by the Russian Federation ( CLCS / 32 , para . 16 ) , the Commission also invited two former members of the Commission and the Subcommission , Karl H. F. Hinz and Iain C. Lamont , as experts , to attend those parts of the proceedings of the eleventh session of the Commission pertinent to the work of the Subcommission . The Advisory recommended their participation so that they might answer questions and provide clarifications , as necessary , during the consideration by the Commission of the recommendations prepared by the Subcommission in regard to"
99,11.0,A1,A8,"Committee of  Experts on Public Administration First session New York , 22-26 July 2002 Item 4 of the provisional agenda * Basic data on the public sector Basic data on the public sector Report of the Secretariat Contents Introduction The present report represents the continuation of a discussion on collecting and making available internationally comparable data on the public sector , an effort undertaken in collaboration between the Division for Public Economics and Public Administration of the United Nations Secretariat and the former Group of Experts of the United Nations Programme on Public Administration and Finance which got under way during the fourteenth session of the former Group of Experts , in 1998 . Following the recommendations made at that session , the Division elaborated and presented to the former Group of Experts at its fifteenth session a framework for the collection of such data ( see ST / SG / AC . 6 / 2000 / L. 2 ) . That framework described the functions of the State as regulator , tax collector , producer , consumer and provider of cash transfers and subsidies , as well as an employer . It suggested that – taking into consideration the availability of data – the presentation of three kinds of indicators could provide a reasonable picture of the public sector in a given country : expenditure by all levels of government , government employment and the value of tax expenditures . At the same time , although the framework acknowledged the important role of the State as regulator , it suggested that it is extremely difficult to quantify the extent of regulation of economic activity , and concluded that even though regulation is an important function of States , it is virtually impossible to measure in any meaningful way and",A1,"Committee the  Policymakers on Public Governments First session New York , 22-26 July 2002 Item 4 of the demobilization agenda * Basic data on the public sector Basic data on the public sector Report of the Secretariat Contents Introduction The present reporting represents the continuation of a discussion on collecting and making available internationally comparable data on the public infrastructures , an effort undertaken in collaboration between the Divisional for Public Economics and Public Administration of the United Nations Secretariat and the former Group of Policymakers of the United Nations Programme on Public Administration and Disbursement which got under way during the fourteenth session of the former Group of Expert , in 1998 . Following the recommendations made at that session , the Divisions elaborated and presented to the former Group of Experts at its fifteenth session a framework for the collection of such data ( see ST / SG / AC . 6 / 2000 / L. 2 ) . That framework described the functions of the State as regulator , tax collector , producer , consumer and provider of cash transfers and subsidies , as well as an employer . It suggested that – taking into consideration the availability of data – the presentation of three kinds of indicators could provide a reasonable picture of the public sector in a given country : expenditure by all levels of government , government employment and the value of tax expenditures . At the same time , although the framework acknowledged the important role of the State as regulator , it suggested that it is extremely difficult to quantify the extent of regulation of economic activity , and concluded that even though regulation is an important function of States , it is virtually impossible to measure in any meaningful way and"
100,1.0,A1,A11,"This is my first time at TED . Normally , as an advertising man , I actually speak at TED Evil , which is TED's secret sister organization -- the one that pays all the bills . It 's held every two years in Burma . And I particularly remember a really good speech by Kim Jong Il on how to get teens smoking again . ( Laughter ) But , actually , it 's suddenly come to me after years working in the business , that what we create in advertising , which is intangible value -- you might call it perceived value , you might call it badge value , subjective value , intangible value of some kind -- gets rather a bad rap . If you think about it , if you want to live in a world in the future where there are fewer material goods , you basically have two choices . You can either live in a world which is poorer , which people in general do n't like . Or you can live in a world where actually intangible value constitutes a greater part of overall value , that actually intangible value , in many ways is a very , very fine substitute for using up labor or limited resources in the creation of things . Here is one example . This is a train which goes from London to Paris . The question was given to a bunch of engineers , about 15 years ago , "" How do we make the journey to Paris better ? "" And they came up with a very good engineering solution , which was to spend six billion pounds building completely new tracks from London to the coast , and knocking about 40 minutes off",A1,"This is my first time at TED . Normally , as an advertising man , I actually speak at TED Evil , which is TED's secret sister organization -- the one that pays all the bills . It 's held every two years in Burma . And I particularly remember a really good speech by Kim Jong Il on how to get teens smoking again . ( Laughter ) But , actually , it 's suddenly come to me after years working in the business , that what we create in publicity , which is intangible value -- you might call it perceived value , you might call it badge value , subjective value , intangible value of some kind -- gets rather a bad rap . If you think about it , if you want to live in a world in the future where there are fewer material goods , you basically have two choices . You can either live in a world which is poorer , which people in general do n't like . Or you can live in a world where actually intangible value constitutes a greater part of overall value , that actually intangible value , in many ways is a very , very fine substitute for using up labor or limited resources in the creation of things . Here is one example . This is a train which goes from London to Paris . The question was given to a bunch of engineers , about 15 years ago , "" How do we make the journey to Paris better ? "" And they came up with a very good engineering solution , which was to spend six billion pounds building completely new tracks from London to the coast , and knocking about 40 minutes off"
101,49.0,A1,A12," The theme of the Pacesetters Houston Conference is "" Managing Through the Maelstrom . "" IHS Herold will spotlight how the world's best – "" Pacesetters "" – oil  and gas companies are responding to the current economic crisis . Four roundtable discussions , focused on industry  leaders representing Global Integrated  Oils , Resource-Focused E & Ps , Geographically Diverse E & Ps and Global M & A , will  provide insights into such  key  issues as the  impact  of the credit crunch , financial market collapse , increasingly limited access to resources , changing fiscal terms , volatility in pricing and demand , shortage of skilled people and soaring costs . Panelists will discuss how companies can enhance  valuation  and performance in  the future by restructuring  portfolios , prioritizing projects  and  allocating money and resources . A  complete  agenda and registration  information are available  at  www .ceraweek. com . CERAWeek , CERA's annual executive conference and related events , is recognized as the leading forum for exploring the energy future . Each year , senior policymakers , energy executives , and financial and technology leaders from over 60 countries engage with CERA experts in searching discussion and debate on the key energy issues that are essential for today – and tomorrow . </doc>",A1," It theme from the Pacesetters Dallas Conference is "" Managing Across the Doomful . "" IHS Herold will spotlight how the world's shortlisted – "" Pacesetters "" – fuel  then gas enterprises are responding to the current economic crisis . Four policymakers discussions , emphasis on sector  policymakers representing Global Integration  Liquids , Resource-Focused E & Ps , Geographically Diverse E & Ps and Global M & another , want  give insights into these  essential  problem as it  consequences  the the credit crunch , financial market collapse , increasingly limited access to resources , changing fiscal terms , volatility in pricing and demand , shortage of skilled people and soaring costs . Panelists will discuss how businesses can encourage  solvency  then performance at  it future by liberalization  disbursements , prioritizing initiative  then  taxing money and resource . another  whole  politicization and registered  data are accessible  in  icsf .ceraweek. htm . CERAWeek , CERA's annual officio conference and related events , is recognition as the consequent forum for conceptualizing the energy future . Each year , senior policymakers , energy executives , and financial and technology leaders from over 60 countries engage with CERA experts in searching discussion and debate on the key energy issues that are essential for today – and tomorrow . </doc>"
102,84.0,A1,A8,""" Is Haditha just the tip of the mass grave | Main | Coucil of Europe report on extraordinary rendition out today "" June 04 , 2006 Met chief could  face  charge over Menezes From The Observer The Crown Prosecution Service is considering legal charges against Britain's most senior police officer over the fatal shooting of Brazilian Jean Charles de Menezes , mistakenly taken to be a terrorist . The Observer can reveal that the Metropolitan Police commissioner , Sir Ian Blair , and two senior commanders  in control of  the  operation that culminated in de Menezes's death are  the  focus of the  final  legal analysis of the  shooting  by Crown prosecutors . If the  CPS goes ahead with the  dramatic  move , the  decision would pile  further  pressure  on  the  already beleaguered head of Scotland Yard . Legal sources close to the  CPS  case  have  revealed that , following  a four-month review of  a  report by the  Independent Police Complaints  Commission , prosecutors  are  considering  whether  the command team  are ultimately responsible , a  decision that could give  rise to a  charge  of gross negligence  manslaughter  against Blair and  two  other senior figures . Posted by andrew on June 4 , 2006 11 : 20 AM in the category 7 UK Policy Comments I 'm not convinced this one will actually fly , but it 's interesting to notice how tight-lipped Scotland Yard is being over the latest ' tragic mistake ' in east London . I 'll bet there are a few worried ( desperate ? ) senior cops and spooks right now . If they ca n ' t get any ' evidence ' together shortly it 's going to be ever so embarrassing . And note the constantly changing unattributable stories about the circumstances of both",A1,""" Is Haditha just the tip of the mass grave | Main | Coucil of Europe report on extraordinary rendition out current "" June 04 , 2006 Met chief would  faces  responsible over Menezes From The Observing The Prince Prosecution Service is considering legal charges against Britain's most senior police officer than the fatal shot of Brazilian Jean Charles de Menezes , mistakenly taken to be a terrorist . The Observation can expose that the Metropolitan Police ombudsman , Sir Ian Cameron , and both senior colonel  the control the  it  operate that culminated at de Menezes's death were  it  emphasis of it  eventual  legality analysis of it  murder  the Crown prosecutors . If it  CPD goes next with of  drastic  change , of  decisions would stack  addition  tension  at  of  because beleaguered director of Scotland Marshalling . Legal sources equidistant to it  CPD  matter  be  discovering that , subsequent  another four-month review constituting  another  policymakers by of  Independently Police Grievances  Committee , indictments  be  think  unless  both command teams  either ultimately responsibility , another  judgement that could allow  predominance to another  responsibility  the gross lawfulness  murdering  versus Blair then  both  myriad senior figure . Posted by andrew on June 4 , 2006 11 : 20 AM in the category 7 UK Circumvention Comments I 'm not convinced this one will basically fly , but it 's interesting to notice how tight-lipped Scotland Yard is being over the latest ' tragic mistake ' in east London . I 'll bet there are a few worried ( desperate ? ) senior cops and spooks right now . If they ca n ' t get any ' evidence ' together shortly it 's going the be ever so embarrassing . And note the constantly changing unattributable stories about the circumstances of both"
103,23.0,A1,A12," Resolution for single-payer health care 2009 precinct meetings  WHEREAS  everyone deserves access to affordable  quality health care ; and WHEREAS the number of Americans without health insurance now exceeds 47 million ; and WHEREAS millions with insurance have coverage so skimpy that a major illness would lead to financial ruin , and medical illness and bills contribute to one-half of all bankruptcies ; and WHEREAS proposals for "" consumer directed health care "" would worsen this situation by penalizing the sick , discouraging  prevention and saddling many working families with huge medical bills ; and WHEREAS managed care and other market-based reforms have failed to contain health care costs , which now threaten the international competitiveness of U.S. manufacturers ; and WHEREAS administrative  waste stemming from our  reliance on private insurers consumes one-third of health spending ; and WHEREAS U.S. hospitals spend 24.3 % of their budgets on billing and administration while hospitals under Canada's single payer system spend only 12.9 % ; and WHEREAS American physicians are inundated with bureaucratic tasks and costs that Canadian physicians avoid ; and WHEREAS Harvard researchers estimated that more than $ 300 billion could be recovered by replacing private insurance companies with a single public payer , enough to cover the uninsured and to improve coverage for all those who now have only partial coverage ; and WHEREAS "" consumer directed health care "" adds yet another expensive layer of bureaucrats – the financial firms that manage health savings accounts ; and WHEREAS entrusting care to profit-oriented firms diverts billions of dollars to outrageous incomes for CEOs and threatens the quality of care ; and WHEREAS The US National Health Insurance Act which would assure universal coverage of all medically necessary services , contain costs by slashing bureaucracy , protect the doctor patient",A1," Downsampling for single-payer health care 2009 precinct rallies  ALTHOUGH  nobody deserves access to subsidised  accessibility health care ; and ALTHOUGH the number of Americans without health insurers now exceeds 47 million ; and WHEREAS millions with annuities have sourcing so skimpy that a major illness would lead to financial ruin , and medical illness and bills contribute to one-half of all solvency ; and WHEREAS proposals for "" consumer directed health care "" would worsen this situation by penalizing the sick , demoralizing  alleviation and saddling many working families with huge medical bills ; and WHEREAS managed care and other market-based reforms have failed to contain health care costs , which now threaten the international competitiveness of U.S. exporters ; and WHEREAS administration  wastes stemming from we  interdependence on private solvency consumes one-third of health spending ; and WHEREAS U.S. hospitals spend 24.3 % of their fiscal on underwriting and governments while hospitals under Canada's single payer system spend only 12.9 % ; and ALTHOUGH American physicians are inundated with bureaucratic tasks and costs that Canadian physicians avoid ; and WHEREAS Harvard researchers estimated that more than $ 300 billion could be recovered by replacing private insurance companies with a single public payer , enough to cover the uninsured and to improve coverage for all those who now have only partial coverage ; and WHEREAS "" consumer directed health care "" adds yet another expensive layer of bureaucrats – the financial firms that manage health savings accounts ; and WHEREAS entrusting care to profit-oriented firms diverts billions of dollars to outrageous incomes for CEOs and threatens the quality of care ; and WHEREAS The US National Health Insurance Act which would assure universal coverage of all medically necessary services , contain costs by slashing bureaucracy , protect the doctor patient"
104,4.0,A1,A12,"The National Biodiversity Network ( NBN ) is home to all information on the nation's biodiversity . You can find the Local Biodiversity Action Plan ( LBAP ) for your area from www.biodiversityscotland.org or www.searchnbn.net The involvement of the people of Scotland is essential if we are to conserve biodiversity for today and the future . Across Scotland , people are taking action for biodiversity in their own ' back yard ' . Local Biodiversity Action Plan partnerships have been set up , involving government agencies , national and local voluntary bodies and community groups all working together . Local wildlife sites are being managed , greenspace networks established and gardens made more wildlife friendly . Public bodies are looking to include action for biodiversity in their everyday activities . Wherever you live in Scotland , there are opportunities to get involved in biodiversity conservation locally . Twenty-four Local Biodiversity Action Plans ( LBAPs ) cover the country from Shetland in the north to Galloway in the south and from the Western Isles / Na h-Eileanan Siar in the west to Aberdeen in the east . Each LBAP is overseen by a partnership of national and local organisations , some of which also contribute funding to the project . In most cases core funding is provided by SNH and the Local Authority , with a variety of other organisations contributing in different circumstances . One or more LBAP Officers may be employed ( usually by one of the partner organisations - most often the Local Authority ) to promote and co-ordinate activities . In some areas , the additional post is a Community Biodiversity Officer , with a specific remit to encourage community involvement in the LBAP . The work of LBAPs contributes in many ways to fulfilling the objectives",A1,"The National Biodiversity Network ( NBN ) is home to all information on the nation's biodiversity . You can find the Local Diversity Action Plan ( LBAP ) for your area from www.biodiversityscotland.org or www.searchnbn.net The involvement of the people of Scotland is essential if we are to conserve biodiversity for today and the future . Beyond Scotland , people are taking action for biodiversity in their own ' back yard ' . Local Biodiversity Action Plan partnerships have been set up , involving government agencies , national and local voluntary bodies and community groups all working together . Local wildlife sites are being managed , greenspace networks established and gardens made more wildlife friendly . Public bodies are looking to include action for biodiversity in their everyday activities . Nowhere you live in Scotland , there are opportunities to get involved in biodiversity conservation locally . Twenty-four Local Diversity Action Plans ( LBAPs ) cover the country from Shetland in the north to Galloway in the south and from the Western Isles / Na h-Eileanan Siar in the west to Aberdeen in the east . Each LBAP is overseen by a partnership of national and local organisations , some of which also contribute funding to the project . In most cases core funding is provided by SNH and the Local Authority , with a variety of other organisations contributing in different circumstances . One or more LBAP Officers may be employed ( usually by one of the partner organisations - most often the Local Authority ) to promote and co-ordinate activities . In some areas , the additional post is a Community Biodiversity Officer , with a specific remit to encourage community involvement in the LBAP . The work of LBAPs contributes in many ways to fulfilling the objectives"
105,43.0,A1,A12,"As of 2011 approximately 10,900 ESOPs existed , up 12 % from 2007 . Nearly all of these  firms  have less than 500 workers . Prominent academics have spoken out against ESOPs – Andrew Stumpff , University of Michigan Law states , it 's bad enough to risk your retirement  savings in a  single  company , but it 's even worse if that company  is your employer , because your lose your job and your savings . Norman Stein , Drexel University says the ESOP model  cause more harm than good . Many of the plans he claims are based on a bloated assessment of the value of the businesses . It 's the linkage to retirement plans that troubles him , not ESOPs as a  concept . Research by Harvard , Rutgers and the National Bureau of Economic Research suggest businesses with shared-ownership plans performed better in the recession than more traditionally structured  firms . Owners who have taken the plunge claim a series of benefits ; workers are more engaged , better team spirit , driving factor for long term success , values and culture remain intact for a longer period , and it helps employees think like entrepreneurs . Issues To Consider If the CEO is staying on but diluting down her equity stake you need to consider how that might affect the ability to lead . Senior members of the team might feel more empowered to challenge fundamental strategy decisions , creating a business paralyzed by decision making . Depending on the structure of the ESOP be careful that junior employees with family money do n't have a chance to own a significant equity stake . I 've seen this cause massive HR issues . The only valuation of a private company that is real is",A1,"As of 2011 roughly 10,900 borrowers existed , up 12 % from 2007 . Nearly full of those  startups  has less rather 500 workers . Famous academics have spoken out against liquidity – Andrew Stumpff , University from Michigan Statutes states , that 's bad pretty to risk your pensions  underwriting in another  only  corporate , but that 's so worse unless that corporate  does your employers , even your lost your jobs and your savings . Norman Stein , Drexel University says the ESOP models  causes more harm than good . Many of in plans he claims are based on a bloated assessment of it value constituting the businesses . That 's the linkage to annuity plans that troubles him , not ESOPs as another  dualism . Informatics by Harvard , Rutgers then the National Fbi of Economic Research suggest businesses with shared-ownership plans performed bigger in the recession than more traditionally coherently  businesses . Landowners who have taken the plunge claim a series of benefits ; workers are more engaged , better team spirit , driving factor for long term success , values and culture remain intact for a longer period , and it helps employees think like entrepreneurs . Issues To Consider If the CEO is staying on but diluting down her equity stake you need to consider how that might affect the ability to lead . Senior members of the team might feel more empowered to challenge fundamental strategy decisions , creating a business paralyzed by decision making . Depending on the structure of the ESOP be careful that junior employees with family money do n't have a chance to own a significant equity stake . I 've seen this cause massive HR issues . The only valuation of a private company that is real is"
106,2.0,A1,A8,"Surrounded by the swirling melodrama of the moment , it 's easy to understand the urge to retweet news or share a particularly impressive picture as soon as possible . In this case , giving in to that urge resulted in well-meaning social media users spreading patently untrue rumors in many cases , causing needless worry and distracting from the serious nature of the real conditions faced by people in the path of the storm . Photo credit : http://ow.ly/eXVuu Much of the false information spread during the height of the storm can be traced back to one devious Twitter user , Shashank Tripath , tweeting as @ comfortablysmug . He sent out a series of dire tweets , some more believable than others , for his own entertainment or for other incomprehensible reasons . He has since apologized , but his misleading "" information "" had spread far and wide before he was unmasked as a Twitter troll . Tripath was the original source of the claim that the NYSE had flooded , among other frequently relayed lies . This reprehensible behavior can be dismissed as the kind of immature and irresponsible prank you hope most people wo n't stoop to even as teenagers , knowing full well that some will . But the episode brings up other more serious issues for the journalists and other social media users who shared it with their many followers . If you hold yourself out as a trusted provider of information – whether you 're a journalist or not – you absolutely have to verify your facts and sources before passing along some juicy tidbit you 've found . That 's hard , especially in an emergency when everyone is hungry for updates . Being one of the first with the news",A1,"Surrounded by the swirling melodrama of the moment , it 's easy to understand the urge to retweet news or share a particularly impressive picture as soon as possible . In this case , giving in to that urge resulted in well-meaning social media constructively spreading patently untrue rumors in many cases , causing needless worry and distracting from the serious nature of the real conditions faced by people in the path of the storm . Picture credit : http://ow.ly/eXVuu Much of the false information spread during the height of the storm can be traced back to one devious Twitter user , Shashank Tripath , tweeting as @ comfortablysmug . He sent out a series of dire tweets , some more believable than others , for his own entertainment or for other incomprehensible reasons . He has since apologized , but his misleading "" information "" had spread far and wide before he was unmasked as a Twitter troll . Tripath was the original source of the claim that the NYSE had flooded , among other frequently relayed lies . This reprehensible behavior can be dismissed as the kind of immature and irresponsible prank you hope most people wo n't stoop to even as teenagers , knowing full well that some will . But the episode brings up other more serious issues for the journalists and other social media users who shared it with their many followers . If you hold yourself out as a trusted provider of information – whether you 're a journalist or not – you absolutely have to verify your facts and sources before passing along some juicy tidbit you 've found . That 's hard , especially in an emergency when everyone is hungry for updates . Being one of the first with the news"
107,2.0,A1,A8,"Peacebuilding Commission Second session Sierra Leone configuration Progress report on the implementation of the Sierra Leone Peacebuilding Cooperation Framework Contents Introduction The Peacebuilding Commission and the Government of Sierra Leone adopted the Peacebuilding Cooperation Framework ( PBC / 2 / SLE / 1 ) on 12 December 2007 . Six months later , the Framework is widely recognized as one of the principal engagement and partnership tools between the Government of Sierra Leone and the international community . As part of the follow-up to the implementation of the commitments contained in the Framework , and in recognition that the Framework is a "" living document "" , the Government and the Peacebuilding Commission have developed the present progress report . The report takes stock of the progress made and challenges encountered by all stakeholders in the implementation of the Framework and contains recommendations on the required next steps . Trend analysis and risk assessment of peacebuilding Youth employment and empowerment Youth unemployment and marginalization continue to represent a threat to peace consolidation in Sierra Leone . The Government of Sierra Leone , with the support of its international partners , has made a strong commitment to address the situation of youth and has established various institutions , policies and programmes to do so . However , owing to the fragmentation of actors and the proliferation of small projects , such efforts have not generated the desired impact . As a result , the Government has announced plans to create a national youth commission to provide the necessary policy direction and leadership to the many agencies and departments of the Government and the international actors addressing issues of youth . The Government also plans to set up district-level labour centres to invest in the national workforce and to assist in job",A1,"Peacebuilding Commission Second session Sierra Leone subsystems Progress policymakers on the implementation of the Sierra Leone Peacebuilding Cooperation Framework Contents Introduction The Peacebuilding Commission and the Government of Sierra Leone adopted the Peacebuilding Cooperation Framework ( PBC / 2 / SLE / 1 ) on 12 December 2007 . Six months later , the Framework is widely recognized as one of the principal engagement and partnership tools between the Government of Sierra Leone and the international community . As part of the follow-up to the implementation of the commitments contained in the Framework , and in recognition that the Framework is a "" living document "" , the Government and the Peacebuilding Commission have developed the present progress report . The report takes stock of the progress made and challenges encountered by all stakeholders in the implementation of the Framework and contains recommendations on the required next steps . Trend analysis and risk assessment of peacebuilding Youth employment and empowerment Youth unemployment and marginalization continue to represent a threat to peace consolidation in Sierra Leone . The Government of Sierra Leone , with the support of its international partners , has made a strong commitment to address the situation of youth and has established various institutions , policies and programmes to do so . However , owing to the fragmentation of actors and the proliferation of small projects , such efforts have not generated the desired impact . As a result , the Government has announced plans to create a national youth commission to provide the necessary policy direction and leadership to the many agencies and departments of the Government and the international actors addressing issues of youth . The Government also plans to set up district-level labour centres to invest in the national workforce and to assist in job"
108,19.0,A1,A11,"A great way to start , I think , with my view of simplicity , is to take a look at TED . Here you are , understanding why we 're here , what 's going on , with no difficulty at all . The best AI in the planet would find it complex and confusing , and my little dog Watson would find it simple and understandable , but would miss the point . ( Laughter ) He would have a great time . And of course , if you 're a speaker here , like Hans Rosling , a speaker finds this complex , tricky . But in Hans Rosling's case , he had a secret weapon yesterday , literally , in his sword swallowing act . And I must say I thought of quite a few objects that I might try to swallow today and finally gave up on -- but he just did it and that was  a  wonderful thing . So Puck meant not only are we fools in the pejorative sense , but that we 're easily fooled . In fact what Shakespeare was pointing out is we go to the theater in order to be fooled , so we 're actually looking forward to it . We go to magic shows in order to be fooled . And this makes many things fun , but it makes it difficult to actually get any kind of picture on the world we live in , or on ourselves . And our friend , Betty Edwards , the Drawing On the Right Side of the Brain lady , shows these two tables to her drawing class and says , the problem you have with learning to draw is not that you ca n ' t move",A1,"A considerable way to start , I think , with my views of simplification , is to take a look at TED . Here you are , understanding why we 're here , what 's going on , with no difficulty at all . The good AI in the planet would finding it complex and problematical , both my little hound Watson would find it simple and understandable , but would miss the point . ( Laughter ) He would have a great time . And of course , if you 're a speaker here , like Hans Rosling , a speaker finds this complex , difficult . But in Hans Rosling's case , he had a secret weapon yesterday , literally , in his battlesuit swallowing act . And I must saying I thought of quite a few object that I might try to swallowed today and finally gave up on -- but he just did it and that is  another  good thing . So Puck intention not only are we cowards in the pejorative sense , but that we 're easily fooled . In fact what Shakespeare was pointing out is we go to the theaters in order to be fooled , so we 're actually looking forward to it . We go to magic shows in order to be fooled . And this makes many things fun , but it makes it difficult to actually get any kind of picture on the world we live in , or on ourselves . And our friend , Betty Edwards , the Drawing On the Right Side of the Brain lady , shows these two tables to her drawing class and says , the problem you have with learning to draw is not that you ca n ' t move"
109,8.0,A1,A12,"The Youth Action Network is working hard to increase the number and diversity of volunteering opportunities available to young people . Our vision is for all young people to have the opportunity to participate in Youth Action volunteering and develop their own solutions to community needs . We can only achieve this with the help of people like you . We are a not for profit organisation that injects all its funds back into the organisation to improve our work with members and young people . You can make a donation over the telephone on 0121 455 9732 , or download and fill out a postal donation form . Alternatively , please contact us </doc>",A1,"The Youth Action Network is working hard to increase the number and biodiversity of voluntary opportunities available to young people . We vision is for all young people to have the opportunity to participated in Youth Action voluntary and develop their own solutions to community needs . We can only achieve this with the help of people like you . We are a not for profit organisation that injects all its funds back into the organisation to improve ourselves work with members and young people . You can make a donation over the telephone on 0121 455 9732 , or download and fill out a postal donated form . Alternatively , please contact follette </doc>"
