"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
7.0,1.0,0.0,0.8841997385025024,"cat health Pet owners who are health conscious may be wondering if a cat health remedy is necessary for their pet . In this article , you will learn why a daily remedy is important for good health and what to look for in a quality supplement . Prevention becomes even more important when you realize how the quality of our food , water and environment have changed over the past fifty years . For instance , the environment is more polluted than at any other time in history . Food is less nutrient-rich because it is grown in over-farmed , mineral deficient soil . It is also sprayed with pesticides . Water is treated by the city water treatment plant and is full of chemicals . These toxins adversely affect humans and they have the same effect on our beloved pets who did nothing to contribute to the mess that we are in . So let 's talk about what to look for in a good supplement because there are many on the market and some are better than others . The formulation that I recommend has antioxidants and uses herbs that cats would normally chew on in the wild if allowed freedom to roam . These herbs include Mistletoe , Echinacea , Astralagus , Milk Thistle and of course , Cat's Claw . Together , this formulation can increase lung and heart health , build immunity , provide much-need nutrients and even fight cancer and other immune-suppressing disorders . If you choose to give your pet a daily cat health remedy , you might as well give your pet the best . In addition to giving your pet a supplement , other important ways of promoting cat health are to get a tap filter to remove all those",0.0,0.8841997385025024,"cat health Pet owners who are health conscious may be wondering if a cat health remedy is necessary for their pet . In this article , you will learn why a daily remedy is important for good health and what to look for in a quality supplement . Prevention becomes even more important when you realize how the quality of our food , water and environment have changed over the past fifty years . For instance , the environment is more polluted than at any other time in history . Food is less nutrient-rich because it is grown in over-farmed , mineral deficient soil . It is also sprayed with pesticides . Water is treated by the city water treatment plant and is full of chemicals . These toxins adversely affect humans and they have the same effect on our beloved pets who did nothing to contribute to the mess that we are in . So let 's talk about what to look for in a good supplement because there are many on the market and some are better than others . The formulation that I recommend has antioxidants and uses herbs that cats would normally chew on in the wild if allowed freedom to roam . These herbs include Mistletoe , Echinacea , Astralagus , Milk Thistle and of course , Cat's Claw . Together , this formulation can increase lung and heart health , build immunity , provide much-need nutrients and even fight cancer and other immune-suppressing disorders . If you choose to give your pet a daily cat health remedy , you might as well give your pet the best . In addition to giving your pet a supplement , other important ways of promoting cat health are to get a tap filter to remove all those","Skipped"
1.0,1.0,5.0,0.7981386184692383,"I 'm just going to play a brief video clip . Video : 50,000 pounds . On the fifth of December 1985 , a bottle of 1787 Lafitte was sold for 105,000 pounds -- nine times the previous world record . Mr. Forbes . The buyer was Kip Forbes , son of one of the most flamboyant millionaires of the 20th century . The original owner of the bottle turned out to be one of the most enthusiastic wine buffs of the 18th century . Château Lafitte is one of the greatest wines in the world , the prince of any wine cellar . Benjamin Wallace : Now , that 's about all the videotape that remains of an event that set off the longest-running mystery in the modern wine world . And the mystery existed because of a gentleman named Hardy Rodenstock . In 1985 , he announced to his friends in the wine world that he had made this incredible discovery . Some workmen in Paris had broken through a brick wall , and happened upon this hidden cache of wines -- apparently the property of Thomas Jefferson . 1787 , 1784 . He would n ' t reveal the exact number of bottles , he would not reveal exactly where the building was and he would not reveal exactly who owned the building . The mystery persisted for about 20 years . It finally began to get resolved in 2005 because of this guy . Bill Koch is a Florida billionaire who owns four of the Jefferson bottles , and he became suspicious . And he ended up spending over a million dollars and hiring ex-FBI and ex-Scotland Yard agents to try to get to the bottom of this . There 's now ample evidence that Hardy",5.0,0.7981386184692383,"I 'm just going to play a brief video clip . Video : 50,000 pounds . On the fifth of December 1985 , a bottle of 1787 Lafitte was sold for 105,000 pounds -- nine times the previous world record . Mr. Forbes . The buyer was Kip Forbes , son of one of the most flamboyant millionaires of the 20th century . The original owner of the bottle turned out to be one of the most enthusiastic wine buffs of the 18th century . Château Lafitte is one of the greatest wines in the world , the prince of any wine cellar . Benjamin Wallace : Now , that 's about all the videotape that remains of an event that set off the longest-running mystery in the modern wine world . And the mystery existed because of a gentleman named Hardy Rodenstock . In 1985 , he announced to his friends in the wine world that he had made this incredible discovery . Some workmen in Paris had broken through a brick wall , and happened upon this hidden cache of wines -- apparently the property of Thomas Jefferson . 1787 , 1784 . He would n ' t reveal the exact number of bottles , he would not reveal exactly where the building was and he would not reveal exactly who owned the building . The mystery persisted for about 20 years . It finally began to get resolved in 2005 because of this guy . Bill Koch is a Florida billionaire who owns four of the Jefferson bottles , and he became suspicious . And he ended up spending over a million dollars and hiring ex-FBI and ex-Scotland Yard agents to try to get to the bottom of this . There 's now ample evidence that Hardy","Skipped"
0.0,1.0,1.0,0.8812507390975952,"The Fellowship offers the opportunity to broaden the vision of all journalists whose drive is to excel in their careers . The Fellowship opened up a whole new world to me and was an invaluable opportunity for growth – professionally and personally . An outstanding trip , a once in a lifetime opportunity - and , friendships that I hope will extend far beyond the six weeks . The socio-cultural diversity represented in the group was an eye opener on people from other nations . I have never met people from such diverse backgrounds before and this has helped me appreicate the idea of unity in diversity . </doc>",1.0,0.8812507390975952,"The Fellowship offers the opportunity to broaden the vision of all journalists whose drive is to excel in their careers . The Fellowship opened up a whole new world to me and was an invaluable opportunity for growth – professionally and personally . An outstanding trip , a once in a lifetime opportunity - and , friendships that I hope will extend far beyond the six weeks . The socio-cultural diversity represented in the group was an eye opener on people from other nations . I have never met people from such diverse backgrounds before and this has helped me appreicate the idea of unity in diversity . </doc>","Skipped"
2.0,1124.0,2.0,0.09235674142837524,"<font color = blue>Help</font> <font color = blue>fuel</font> progress against the <font color = blue>disease</font> <font color = blue>We</font> are <font color = blue>committed</font> to serving the <font color = blue>needs</font> of people with adult <font color = blue>congenital</font> heart disease . The simplest way to <font color = blue>help</font> <font color = blue>us</font> <font color = blue>achieve</font> our mission and <font color = blue>support</font> our program is to <font color = blue>make</font> a donation . <font color = blue>We</font> <font color = blue>use</font> your contributions to : <font color = blue>Fund</font> <font color = blue>programs</font> and <font color = blue>services</font> <font color = blue>year</font> around <font color = blue>Provide</font> <font color = blue>resources</font> for our community <font color = blue>Develop</font> the <font color = blue>highest</font> standards for <font color = blue>care</font> of people with adult <font color = blue>congenital</font> heart disease , including developing an <font color = blue>accreditation</font> program for the <font color = blue>clinics</font> <font color = blue>Promote</font> research <font color = blue>Host</font> our National Conference , a <font color = blue>unique</font> resource for <font color = blue>patients</font> , family members and <font color = blue>professionals</font> . The <font color = blue>Conference</font> <font color = blue>provides</font> information , the opportunity to meet and interact with top <font color = blue>experts</font> , and a remarkable place to connect with members of the community You can make your donation to our general fund , <font color = blue>designate</font> a specific fund or choose a specific use for your gift . Your gift can be a one-time donation , or you can set it up on a recurring basis – monthly or annually , for example . </doc>",0.0,0.5665892958641052,"<font color = red>Contributes</font> <font color = red>tanker</font> progress against the <font color = red>sickness</font> <font color = red>Ourselves</font> are <font color = red>began</font> to serving the <font color = red>demand</font> of people with adult <font color = red>inborn</font> heart disease . The simplest way to <font color = red>pomoc</font> <font color = red>ourselves</font> <font color = red>reached</font> our mission and <font color = red>contribute</font> our program is to <font color = red>doing</font> a donation . <font color = red>Ourselves</font> <font color = red>consume</font> your contributions to : <font color = red>Finance</font> <font color = red>agenda</font> and <font color = red>serving</font> <font color = red>leto</font> around <font color = red>Give</font> <font color = red>money</font> for our community <font color = red>Development</font> the <font color = red>more</font> standards for <font color = red>welfare</font> of people with adult <font color = red>inborn</font> heart disease , including developing an <font color = red>authority</font> program for the <font color = red>centering</font> <font color = red>Advancement</font> research <font color = red>Organize</font> our National Conference , a <font color = red>strange</font> resource for <font color = red>disease</font> , family members and <font color = red>vocations</font> . The <font color = red>Seminar</font> <font color = red>donne</font> information , the opportunity to meet and interact with top <font color = red>specializing</font> , and a remarkable place to connect with members of the community You can make your donation to our general fund , <font color = red>indicate</font> a specific fund or choose a specific use for your gift . Your gift can be a one-time donation , or you can set it up on a recurring basis – monthly or annually , for example . </doc>","Successful"
3.0,588.0,3.0,0.15102684497833252,"<font color = purple>Arguably</font> the richest source of information in biomedicine is the biomedical literature . <font color = purple>We</font> are developing <font color = purple>methods</font> to <font color = purple>extract</font> this <font color = purple>information</font> , <font color = purple>using</font> <font color = purple>approaches</font> that automatically extract <font color = purple>words</font> and phases from documents , and combine them with sequence , structural and other experimental data to predict such features as protein-protein interactions , protein subcellular location and other features of protein / gene function . Manchester hosts , and several of our informatics <font color = purple>groups</font> are involved in , the National Centre for Text-Mining . <font color = purple>We</font> are also <font color = purple>exploiting</font> ontologies to <font color = purple>construct</font> <font color = purple>integrated</font> bioinformatics <font color = purple>analyses</font> over disparate , heterogeneous information sources , as well as <font color = purple>applying</font> <font color = purple>description</font> <font color = purple>logic</font> <font color = purple>approaches</font> to a variety of data-capture issues in biology . </doc>",4.0,0.5370040535926819,"<font color = yellow>Naturally</font> the richest source of information in biomedicine is the biomedical literature . <font color = yellow>Ourselves</font> are developing <font color = yellow>forms</font> to <font color = yellow>extracts</font> this <font color = yellow>apprise</font> , <font color = yellow>consume</font> <font color = yellow>ways</font> that automatically extract <font color = yellow>platitudes</font> and phases from documents , and combine them with sequence , structural and other experimental data to predict such features as protein-protein interactions , protein subcellular location and other features of protein / gene function . Manchester hosts , and several of our informatics <font color = yellow>group</font> are involved in , the National Centre for Text-Mining . <font color = yellow>Our</font> are also <font color = yellow>operating</font> ontologies to <font color = yellow>buildings</font> <font color = yellow>integrate</font> bioinformatics <font color = yellow>scans</font> over disparate , heterogeneous information sources , as well as <font color = yellow>enforcement</font> <font color = yellow>profile</font> <font color = yellow>rationale</font> <font color = yellow>processes</font> to a variety of data-capture issues in biology . </doc>","Successful"
1.0,2529.0,1.0,0.054593682289123535,"This is the first <font color = green>time</font> <font color = green>I</font> <font color = green>have</font> ever shared this with another human being , <font color = green>so</font> it is not <font color = green>easy</font> for me . <font color = green>I</font> <font color = green>keep</font> thinking , <font color = green>I</font> am <font color = green>different</font> . <font color = green>I</font> am not <font color = green>like</font> the others ... although <font color = green>perhaps</font> <font color = green>I</font> am , except <font color = green>I</font> <font color = green>pull</font> my <font color = green>hair</font> from my <font color = green>head</font> and not my <font color = green>eyebrows</font> or eyelashes . Oh , this is <font color = green>so</font> <font color = green>hard</font> but <font color = green>good</font> to <font color = green>have</font> <font color = green>someone</font> <font color = green>I</font> <font color = green>hope</font> will not <font color = green>think</font> I am <font color = green>silly</font> or <font color = green>I</font> am <font color = green>going</font> mad !!! <font color = green>I</font> can remember the <font color = green>day</font> <font color = green>I</font> <font color = green>started</font> , <font color = green>vividly</font> , why <font color = green>I</font> <font color = green>do</font> n't know , <font color = green>maybe</font> some <font color = green>sort</font> of turning point in my <font color = green>life</font> at the <font color = green>age</font> of <font color = green>ten</font> . <font color = green>During</font> my <font color = green>teenage</font> <font color = green>years</font> while <font color = green>going</font> to <font color = green>high</font> <font color = green>school</font> it <font color = green>got</font> to the <font color = green>point</font> of <font color = green>having</font> bald <font color = green>patches</font> behind my ears . <font color = green>I</font> <font color = green>got</font> my <font color = green>hair</font> cut to hide it , as we <font color = green>always</font> <font color = green>had</font> to have out <font color = green>hair</font> up and you could see the bald <font color = green>spots</font> <font color = green>clearly</font> . <font color = green>I</font> <font color = green>do</font> n't remember my <font color = green>parents</font> or <font color = green>anybody</font> else <font color = green>saying</font> anything to me about this , they were <font color = green>always</font> too busy and <font color = green>did</font> n't understand . I am now 48 , never <font color = green>got</font> on with my <font color = green>parents</font> and <font color = green>ran</font> <font color = green>away</font> from <font color = green>home</font> when <font color = green>I</font> was 14 , never <font color = green>went</font> back till I was over 21 . I have never lived at home and can only stand a day there . I find it comes and goes , depending what happens in my life . I believe stress is a big factor . When I gave up smoking several years ago I had nothing to do with my hands so I took up hair pulling again , biting my nails and the skin around them . It 's worse when I am watching TV or not busy with",6.0,0.5897512435913086,"This is the first <font color = pink>era</font> <font color = pink>me</font> <font color = pink>does</font> ever shared this with another human being , <font color = pink>therefore</font> it is not <font color = pink>simple</font> for me . <font color = pink>me</font> <font color = pink>remain</font> thinking , <font color = pink>me</font> am <font color = pink>alia</font> . <font color = pink>me</font> am not <font color = pink>analogue</font> the others ... although <font color = pink>possibly</font> <font color = pink>me</font> am , except <font color = pink>me</font> <font color = pink>withdraw</font> my <font color = pink>goatee</font> from my <font color = pink>commanders</font> and not my <font color = pink>forehead</font> or eyelashes . Oh , this is <font color = pink>then</font> <font color = pink>heavy</font> but <font color = pink>useful</font> to <font color = pink>receive</font> <font color = pink>anyone</font> <font color = pink>me</font> <font color = pink>will</font> will not <font color = pink>contemplate</font> I am <font color = pink>moron</font> or <font color = pink>me</font> am <font color = pink>will</font> mad !!! <font color = pink>me</font> can remember the <font color = pink>jour</font> <font color = pink>me</font> <font color = pink>initiated</font> , <font color = pink>conspicuously</font> , why <font color = pink>me</font> <font color = pink>does</font> n't know , <font color = pink>eventually</font> some <font color = pink>gen</font> of turning point in my <font color = pink>vivre</font> at the <font color = pink>yr</font> of <font color = pink>tio</font> . <font color = pink>By</font> my <font color = pink>underage</font> <font color = pink>annum</font> while <font color = pink>evaporate</font> to <font color = pink>superior</font> <font color = pink>ecole</font> it <font color = pink>arrived</font> to the <font color = pink>regard</font> of <font color = pink>taken</font> bald <font color = pink>fixed</font> behind my ears . <font color = pink>me</font> <font color = pink>ha</font> my <font color = pink>toupee</font> cut to hide it , as we <font color = pink>necessarily</font> <font color = pink>would</font> to have out <font color = pink>fur</font> up and you could see the bald <font color = pink>blemishes</font> <font color = pink>crudely</font> . <font color = pink>me</font> <font color = pink>suis</font> n't remember my <font color = pink>folks</font> or <font color = pink>whomever</font> else <font color = pink>declare</font> anything to me about this , they were <font color = pink>necessarily</font> too busy and <font color = pink>suis</font> n't understand . I am now 48 , never <font color = pink>derives</font> on with my <font color = pink>folks</font> and <font color = pink>defected</font> <font color = pink>exterior</font> from <font color = pink>inner</font> when <font color = pink>me</font> was 14 , never <font color = pink>became</font> back till I was over 21 . I have never lived at home and can only stand a day there . I find it comes and goes , depending what happens in my life . I believe stress is a big factor . When I gave up smoking several years ago I had nothing to do with my hands so I took up hair pulling again , biting my nails and the skin around them . It 's worse when I am watching TV or not busy with","Successful"
4.0,276.0,4.0,0.7513049840927124,"Do you remember the debut of Napster ? Say goodbye to cds and tape cassettes ( for those that still had that feature installed in their cars ) . With the invention of Napster , music was made available for free simply by streaming the music to shared folders on the computer . The age of digital music was born overnight . <font color = yellow>Napster</font> exploded rapidly across the United States and around the world . The younger computer advance generation could not stream fast enough their favorite artist's music to their personal music libraries . Napster was great . Who wo n't like obtaining music for free ? Well , the musicians , their agents and recording companies did not like it one bit . How would you like working for free ? Essentially Napster stole all their profits by generously making their music available to everyone without charging them a dime . Naturally , the music industry fought back . Napster was clearly violating copyright infringement laws protected under the Digital Millennium Copyright Act . Napster eventually lost the case and was forced to shut down in 2001 after not being able to comply with the Ninth Circuit Court of Appeals ruling to block access of 100 % of infringing material when notified of that material's location on Napster's shared files . Napster may have shut down , but the age of digital music streaming did not . In the past few years other digital music streaming companies have emerged . Pandora and Spotify are both popular music streaming services . Each of these companies still offers free music to their members . Have you ever wondered how these companies are able to offer you music for free like Napster did without running into the same legal trouble as Napster",1.0,0.8385756015777588,"Do you remember the debut of Napster ? Say goodbye to cds and tape cassettes ( for those that still had that feature installed in their cars ) . With the invention of Napster , music was made available for free simply by streaming the music to shared folders on the computer . The age of digital music was born overnight . <font color = green>Aol</font> exploded rapidly across the United States and around the world . The younger computer advance generation could not stream fast enough their favorite artist's music to their personal music libraries . Napster was great . Who wo n't like obtaining music for free ? Well , the musicians , their agents and recording companies did not like it one bit . How would you like working for free ? Essentially Napster stole all their profits by generously making their music available to everyone without charging them a dime . Naturally , the music industry fought back . Napster was clearly violating copyright infringement laws protected under the Digital Millennium Copyright Act . Napster eventually lost the case and was forced to shut down in 2001 after not being able to comply with the Ninth Circuit Court of Appeals ruling to block access of 100 % of infringing material when notified of that material's location on Napster's shared files . Napster may have shut down , but the age of digital music streaming did not . In the past few years other digital music streaming companies have emerged . Pandora and Spotify are both popular music streaming services . Each of these companies still offers free music to their members . Have you ever wondered how these companies are able to offer you music for free like Napster did without running into the same legal trouble as Napster","Successful"
5.0,1.0,8.0,0.8488151431083679,"The Grinning Man , Bristol Old Vic , review : ' blackly comic brilliance ' G iven the phenomenal worldwide success of Les Miserables , it 's surprising how few of Victor Hugo ' s novels have been cannibalised and turned into musicals . Aside from Disney's relatively recent screen-to-stage version of The Hunchback of Notre Dame , which did n't really go places , there has n't been much . Now , though , as part of Bristol Old Vic's 250th anniversary season , comes a very free adaptation of L ' Homme qui rit ( 1869 ) , a work written by Hugo while he was living in exile on the Channel Islands . A ghoulish tale of a man whose mouth was carved into a permanent smile as a child , it has been adapted before , mostly for the screen : a 1928 silent version was credited with inspiring the Joker in Batman while Gerard Depardieu starred in a 2012 French adaptation as Ursus , the mountebank who has turned the grinning Gwynplaine into a freak side-show attraction to keep them in body and soul . The Old Vic's account has been five years in development and has had £ 370 , 000 poured into it . Directed by Tom Morris , a driving force behind War Horse , the hope must be that they 're onto a winner . Louis Maskell as Grinpayne Credit : Simon Annand I wish I could cheer The Grinning Man straight into the West End but my response is the critical equivalent of a natural smile-for-camera that turns into a pained grimace . At its best , it displays a blackly comic brilliance and inventive daring that 's a joy to behold ; at its worst , it feels like",8.0,0.8488151431083679,"The Grinning Man , Bristol Old Vic , review : ' blackly comic brilliance ' G iven the phenomenal worldwide success of Les Miserables , it 's surprising how few of Victor Hugo ' s novels have been cannibalised and turned into musicals . Aside from Disney's relatively recent screen-to-stage version of The Hunchback of Notre Dame , which did n't really go places , there has n't been much . Now , though , as part of Bristol Old Vic's 250th anniversary season , comes a very free adaptation of L ' Homme qui rit ( 1869 ) , a work written by Hugo while he was living in exile on the Channel Islands . A ghoulish tale of a man whose mouth was carved into a permanent smile as a child , it has been adapted before , mostly for the screen : a 1928 silent version was credited with inspiring the Joker in Batman while Gerard Depardieu starred in a 2012 French adaptation as Ursus , the mountebank who has turned the grinning Gwynplaine into a freak side-show attraction to keep them in body and soul . The Old Vic's account has been five years in development and has had £ 370 , 000 poured into it . Directed by Tom Morris , a driving force behind War Horse , the hope must be that they 're onto a winner . Louis Maskell as Grinpayne Credit : Simon Annand I wish I could cheer The Grinning Man straight into the West End but my response is the critical equivalent of a natural smile-for-camera that turns into a pained grimace . At its best , it displays a blackly comic brilliance and inventive daring that 's a joy to behold ; at its worst , it feels like","Skipped"
7.0,1.0,2.0,0.9778891205787659,"Who provides palliative care ? Palliative care is provided by GPs , district nurses , hospital doctors and nurses as part of their normal care of patients . They can arrange access to specialist palliative care for those with more complex problems . Specialist Palliative Care Services : Hospices and NHS Specialist Palliative Care Units provide in-patient , day-care and home-care services staffed by a team whose specialist training enables them to help people with particularly complex problems . Hospitals may have a specialist palliative care team or palliative care support nurse . Macmillan nurses provide advice and support both to hospitals and to people at home . Marie Curie community nurses provide nursing care to patients at home . The following pages have more information on particular services around Scotland . All Palliative Care Services by Map / NHS Board Region </doc>",2.0,0.9778891205787659,"Who provides palliative care ? Palliative care is provided by GPs , district nurses , hospital doctors and nurses as part of their normal care of patients . They can arrange access to specialist palliative care for those with more complex problems . Specialist Palliative Care Services : Hospices and NHS Specialist Palliative Care Units provide in-patient , day-care and home-care services staffed by a team whose specialist training enables them to help people with particularly complex problems . Hospitals may have a specialist palliative care team or palliative care support nurse . Macmillan nurses provide advice and support both to hospitals and to people at home . Marie Curie community nurses provide nursing care to patients at home . The following pages have more information on particular services around Scotland . All Palliative Care Services by Map / NHS Board Region </doc>","Skipped"
6.0,1.0,1.0,0.9330748319625854,"I have always been fascinated by the 21st century . I wish I had lived then - in the Golden Age , before London drowned . Before robots thought they could think . I have an old map of the London Tube from that distant past . Those words of Dr Webber - ' Jubilee , Bakerloo and Circle ' . They are old Tube lines . They all go through Baker Street . That tunnel where Webber's prisoners were trapped had pictures of Sherlock Holmes on the tiles . Holmes lived in Baker Street . Also , when we tried to swim into Baker Street station , the platforms had been blocked by strange metal walls . We searched the area until we found a tiny , hidden tunnel in the basement of the Planetarium . We climbed into it . It led us deep underground , until we came , at last , to Baker Street Station . I saw the ancient tiles with their pictures of Sherlock Holmes . And I saw forty or fifty people sat still and lifeless , wearing magnet-hats . Three robot guards appeared . Using robot picture language , I asked them how to put the personalities back into the victims' brains . They showed me . There was a slot inside each magnet-hat where the crystal fitted . I did n't know which crystal came from which person . We had no time to find out . Dr Webber would be here soon . We quickly placed all the crystals into the magnet-hats and turned the power on . Seconds later , the lifeless people began to move . </doc>",1.0,0.9330748319625854,"I have always been fascinated by the 21st century . I wish I had lived then - in the Golden Age , before London drowned . Before robots thought they could think . I have an old map of the London Tube from that distant past . Those words of Dr Webber - ' Jubilee , Bakerloo and Circle ' . They are old Tube lines . They all go through Baker Street . That tunnel where Webber's prisoners were trapped had pictures of Sherlock Holmes on the tiles . Holmes lived in Baker Street . Also , when we tried to swim into Baker Street station , the platforms had been blocked by strange metal walls . We searched the area until we found a tiny , hidden tunnel in the basement of the Planetarium . We climbed into it . It led us deep underground , until we came , at last , to Baker Street Station . I saw the ancient tiles with their pictures of Sherlock Holmes . And I saw forty or fifty people sat still and lifeless , wearing magnet-hats . Three robot guards appeared . Using robot picture language , I asked them how to put the personalities back into the victims' brains . They showed me . There was a slot inside each magnet-hat where the crystal fitted . I did n't know which crystal came from which person . We had no time to find out . Dr Webber would be here soon . We quickly placed all the crystals into the magnet-hats and turned the power on . Seconds later , the lifeless people began to move . </doc>","Skipped"
0.0,644.0,0.0,0.03582245111465454,"Hollywood's Favorite Villains Once upon a time , Cold War enemies , white supremacists , and evil geniuses reigned supreme as Hollywood's favorite bad guys . No more . Today , it is multinational corporations that are increasingly being cast as the über-villains of our globalized world . For all their subliminal paid promotions and subtle <font color = red>product</font> placements , <font color = red>corporations</font> are <font color = red>getting</font> drubbed in the main story lines of our <font color = red>popular</font> culture . This treatment goes far beyond documentaries like Michael Moore's polemical Fahrenheit 9 / 11 or The Corporation , an earnest if somewhat paranoid portrayal of multinational companies' role in <font color = red>globalization</font> . It extends to mainstream hits like The Constant Gardener , in which the idealistic protagonists do battle with a <font color = red>malicious</font> global <font color = red>pharmaceutical</font> company that is bent on <font color = red>exploiting</font> Africa's <font color = red>misery</font> to test experimental <font color = red>drugs</font> . To be sure , sociopathic <font color = red>corporations</font> have populated books and films for more than a century . But <font color = red>corporate</font> villains , typically multinational <font color = red>companies</font> , <font color = red>have</font> never been so ubiquitous as today . Is it unfair ? Most corporations , after all , are merely convenient mechanisms for ensuring that scarce global capital is used at maximum efficiency , to the benefit of all . Are famously liberal Hollywood film directors spending too much time going to anti-globalization rallies ? Perhaps . But I would submit that Hollywood's misgivings , however untutored , represent only the tip of a growing iceberg of resentment against the perceived injustices of globalization . The simple truth is that corporations represent capital , and capital – in the form of factories , equipment , machines , money , and even houses – has been the single biggest winner in the modern era of globalization . Corporate profits are bursting at the seams of investors' expectations",4.0,0.8346830606460571,"Hollywood's Favorite Villains Once upon a time , Cold War enemies , white supremacists , and evil geniuses reigned supreme as Hollywood's favorite bad guys . No more . Today , it is multinational corporations that are increasingly being cast as the über-villains of our globalized world . For all their subliminal paid promotions and subtle <font color = yellow>production</font> placements , <font color = yellow>companionship</font> are <font color = yellow>attains</font> drubbed in the main story lines of our <font color = yellow>chic</font> culture . This treatment goes far beyond documentaries like Michael Moore's polemical Fahrenheit 9 / 11 or The Corporation , an earnest if somewhat paranoid portrayal of multinational companies' role in <font color = yellow>worldwide</font> . It extends to mainstream hits like The Constant Gardener , in which the idealistic protagonists do battle with a <font color = yellow>baleful</font> global <font color = yellow>narcotic</font> company that is bent on <font color = yellow>operation</font> Africa's <font color = yellow>woe</font> to test experimental <font color = yellow>pharmacy</font> . To be sure , sociopathic <font color = yellow>societal</font> have populated books and films for more than a century . But <font color = yellow>societal</font> villains , typically multinational <font color = yellow>troupe</font> , <font color = yellow>possessed</font> never been so ubiquitous as today . Is it unfair ? Most corporations , after all , are merely convenient mechanisms for ensuring that scarce global capital is used at maximum efficiency , to the benefit of all . Are famously liberal Hollywood film directors spending too much time going to anti-globalization rallies ? Perhaps . But I would submit that Hollywood's misgivings , however untutored , represent only the tip of a growing iceberg of resentment against the perceived injustices of globalization . The simple truth is that corporations represent capital , and capital – in the form of factories , equipment , machines , money , and even houses – has been the single biggest winner in the modern era of globalization . Corporate profits are bursting at the seams of investors' expectations","Successful"
0.0,1.0,8.0,0.9056516885757446,"Commission on Enterprise , Business Facilitation and Development Seventh session Geneva , 24-28 February 2003 Item 6 of the provisional agenda progress report on the implementation of the agreed conclusions and recommendations of the commission at its sixth session , including post-doha follow-up Prepared by the UNCTAD secretariat Executive summary The note on "" Improving the functioning and the structure of the intergovernmental machinery of UNCTAD "" ( TD / B / EX ( 24 ) / L. 1 ) , re-endorsed by the Trade and Development Board at its twenty-sixth executive session on 10 April 2001 , stated inter alia : "" Starting with the second session of each Commission , the fifth day of the session will be used for policy reviews of implementation by member States and the secretariat of the outcome of previous sessions , on the basis of documentation produced by the secretariat "" . Accordingly , the secretariat has prepared the present report , which contains information on the implementation of agreed conclusions and recommendations adopted at the sixth session of the Commission on Enterprise , Business Facilitation and Development and addressed to UNCTAD . The report covers three areas : electronic commerce and international transport services , competitiveness of SMEs and gender . The section on international transport services and electronic commerce highlights best practices in these interrelated fields for enhancing the competitiveness of developing countries . The section on competitiveness of SMEs takes a closer look at financial innovations for improving SME access to finance , including e-finance . The section on gender looks at mainstreaming gender in order to promote opportunities . The report deals also with the implications for the work of the Commission following the Doha Ministerial Meeting . Electronic commerce and international transport services : Best practices for",8.0,0.9056516885757446,"Commission on Enterprise , Business Facilitation and Development Seventh session Geneva , 24-28 February 2003 Item 6 of the provisional agenda progress report on the implementation of the agreed conclusions and recommendations of the commission at its sixth session , including post-doha follow-up Prepared by the UNCTAD secretariat Executive summary The note on "" Improving the functioning and the structure of the intergovernmental machinery of UNCTAD "" ( TD / B / EX ( 24 ) / L. 1 ) , re-endorsed by the Trade and Development Board at its twenty-sixth executive session on 10 April 2001 , stated inter alia : "" Starting with the second session of each Commission , the fifth day of the session will be used for policy reviews of implementation by member States and the secretariat of the outcome of previous sessions , on the basis of documentation produced by the secretariat "" . Accordingly , the secretariat has prepared the present report , which contains information on the implementation of agreed conclusions and recommendations adopted at the sixth session of the Commission on Enterprise , Business Facilitation and Development and addressed to UNCTAD . The report covers three areas : electronic commerce and international transport services , competitiveness of SMEs and gender . The section on international transport services and electronic commerce highlights best practices in these interrelated fields for enhancing the competitiveness of developing countries . The section on competitiveness of SMEs takes a closer look at financial innovations for improving SME access to finance , including e-finance . The section on gender looks at mainstreaming gender in order to promote opportunities . The report deals also with the implications for the work of the Commission following the Doha Ministerial Meeting . Electronic commerce and international transport services : Best practices for","Skipped"
